Order ID,Sales,Isolation_Anomaly,Sales_ZScore,ZScore_Anomaly
1401,1406.86,Anomaly,1.8768809238395199,Normal
1401,15.75,Normal,-0.3431411271438593,Normal
1401,323.1,Normal,0.1473476029851324,Normal
1362,9.216,Normal,-0.3535685010259573,Normal
1362,10.368,Normal,-0.35173006596134504,Normal
910,15.02,Normal,-0.3443061076969557,Normal
910,33.82,Normal,-0.3143038687952962,Normal
2957,71.0,Normal,-0.2549696537759505,Normal
3235,25.12,Normal,-0.3281878836061705,Normal
3235,2665.62,Anomaly,3.885690404682759,Anomaly
3722,478.08,Normal,0.3946745702712593,Normal
3435,164.388,Normal,-0.10593512789572831,Normal
3435,13.248,Normal,-0.34713397829981424,Normal
2962,2.912,Normal,-0.36362882624064147,Normal
2522,1399.944,Anomaly,1.8658439299967606,Normal
3646,526.45,Normal,0.47186650089217796,Normal
352,16.23,Normal,-0.3423751125336042,Normal
352,319.9,Normal,0.14224083891676473,Normal
352,11.36,Normal,-0.35014696910015114,Normal
352,675.12,Normal,0.7091235677809925,Normal
4243,62.82,Normal,-0.26802381942571507,Normal
4243,489.92,Normal,0.41356959732421944,Normal
4243,19.44,Normal,-0.337252389827523,Normal
4243,16.68,Normal,-0.34165697383648996,Normal
4243,155.35,Normal,-0.120358544661324,Normal
4243,12.42,Normal,-0.34845535350250434,Normal
4243,187.98,Normal,-0.06828550980168842,Normal
1051,6.608,Normal,-0.3577305137416769,Normal
3382,248.57,Normal,0.028407876105308844,Normal
3382,22.23,Normal,-0.332799929905415,Normal
2240,5.98,Normal,-0.3587327161900941,Normal
2240,246.168,Normal,0.024574611326490456,Normal
4471,14.136,Normal,-0.34571685127084223,Normal
4471,601.47,Normal,0.5915882010199702,Normal
3319,79.1,Normal,-0.24204315722789504,Normal
3319,327.84,Normal,0.15491199726140176,Normal
3726,180.96,Normal,-0.07948847347666975,Normal
3726,914.97,Normal,1.0918914933428558,Normal
3726,587.97,Normal,0.5700440401065445,Normal
3726,530.34,Normal,0.47807441096278724,Normal
3726,14.94,Normal,-0.3444337767986649,Normal
2943,121.94,Normal,-0.17367635326262418,Normal
2943,122.71,Normal,-0.17244753815867322,Normal
2690,14.94,Normal,-0.3444337767986649,Normal
2690,1349.85,Anomaly,1.7859007302340089,Normal
2690,136.784,Normal,-0.1499873514404841,Normal
2690,61.12,Normal,-0.2707367878370353,Normal
159,1.167,Normal,-0.36641360852167315,Normal
2490,16.99,Normal,-0.3411622560673669,Normal
329,24.672,Normal,-0.328902830575742,Normal
329,2.52,Normal,-0.3642544048390165,Normal
329,1218.735,Anomaly,1.5766590518515042,Normal
329,5.904,Normal,-0.3588540018367178,Normal
329,15.696,Normal,-0.34322730378751304,Normal
329,6.096,Normal,-0.35854759599261576,Normal
2233,41.568,Normal,-0.30193911629476117,Normal
553,230.28,Normal,-0.0007804722729545502,Normal
553,18.288,Normal,-0.33909082489213527,Normal
3704,5.78,Normal,-0.35905188894436707,Normal
3704,121.68,Normal,-0.17409127784317902,Normal
3056,4.17,Normal,-0.3616212296162645,Normal
3056,67.04,Normal,-0.2612892743105553,Normal
3056,37.32,Normal,-0.3087183455955192,Normal
3056,18.45,Normal,-0.33883229496117423,Normal
729,25.92,Normal,-0.32691119258907864,Normal
3296,11199.968,Anomaly,17.505347190102963,Anomaly
3296,2399.6,Anomaly,3.461158724224277,Anomaly
3296,63.9,Normal,-0.266300286552641,Normal
3296,52.99,Normal,-0.2837111602982317,Normal
4901,60.864,Normal,-0.27114532896250476,Normal
4901,652.995,Normal,0.6738150818395449,Normal
4901,11.22,Normal,-0.3503703900281422,Normal
1643,14.94,Normal,-0.3444337767986649,Normal
4690,39.96,Normal,-0.3045052652391159,Normal
4690,42.624,Normal,-0.3002538841521999,Normal
4690,220.96,Normal,-0.015653922622075093,Normal
1000,4.928,Normal,-0.3604115648775699,Normal
1000,7.23,Normal,-0.356737886475888,Normal
1581,323.1,Normal,0.1473476029851324,Normal
2941,19.04,Normal,-0.33789073533606895,Normal
2941,13.128,Normal,-0.347325481952378,Normal
2941,64.14,Normal,-0.2659172792475134,Normal
2941,858.24,Normal,1.0013581415933268,Normal
1664,29.99,Normal,-0.32041602703962363,Normal
2033,186.048,Normal,-0.07136871860796531,Normal
2412,36.792,Normal,-0.3095609616667998,Normal
2412,18.624,Normal,-0.33855461466495673,Normal
375,57.69,Normal,-0.2762106005728168,Normal
375,42.81,Normal,-0.29995705349072604,Normal
375,12.96,Normal,-0.34759358706596727,Normal
375,821.88,Normal,0.9433325348665004,Normal
375,104.85,Normal,-0.20094966511524975,Normal
4558,424.9575,Normal,0.3098982970769292,Normal
3004,10.776,Normal,-0.35107895354262814,Normal
3004,11.784,Normal,-0.3494703228610924,Normal
3004,164.88,Normal,-0.10514996292021682,Normal
3004,1292.94,Anomaly,1.6950801230056345,Normal
3004,25.584,Normal,-0.3274474028162572,Normal
3004,261.74,Normal,0.04942540197418416,Normal
3004,14.4,Normal,-0.3452955432352019,Normal
2437,10.86,Normal,-0.35094490098583353,Normal
1244,883.84,Normal,1.0422122541402674,Normal
3227,1979.89,Anomaly,2.7913587407447293,Normal
3227,79.96,Normal,-0.24067071438452126,Normal
3925,8.76,Normal,-0.35429621490569974,Normal
2674,3.984,Normal,-0.3619180602777383,Normal
2674,370.62,Normal,0.2231830494003908,Normal
2674,2.742,Normal,-0.3639001230817735,Normal
1842,79.512,Normal,-0.24138566135409273,Normal
1842,28.352,Normal,-0.32303005189711925,Normal
4359,40.784,Normal,-0.3031902734915113,Normal
4359,105.96,Normal,-0.19917825632903474,Normal
314,166.44,Normal,-0.10266041543688763,Normal
314,785.88,Normal,0.8858814390973652,Normal
314,26.2,Normal,-0.3264643507330965,Normal
314,1325.85,Anomaly,1.7475999997212521,Normal
3482,166.44,Normal,-0.10266041543688763,Normal
3388,8.76,Normal,-0.35429621490569974,Normal
3388,43.584,Normal,-0.2987218549316896,Normal
4262,11.088,Normal,-0.35058104404596235,Normal
4262,25.164,Normal,-0.3281176656002304,Normal
3293,14.4,Normal,-0.3452955432352019,Normal
3293,619.95,Normal,0.621079763514793,Normal
3293,89.52,Normal,-0.22541425673027313,Normal
3293,350.973,Normal,0.19182911388438528,Normal
3293,164.99,Normal,-0.10497441790536666,Normal
3486,312.552,Normal,0.13051443192477577,Normal
2170,95.952,Normal,-0.21514966095285432,Normal
2170,3.204,Normal,-0.3631628340194029,Normal
4503,3.98,Normal,-0.36192444373282384,Normal
1468,15.7,Normal,-0.34322092033242757,Normal
264,5.248,Normal,-0.35990088847073315,Normal
3862,5.346,Normal,-0.3597444938211394,Normal
4550,15.48,Normal,-0.34357201036212787,Normal
4550,108.576,Normal,-0.19500347670314425,Normal
2246,109.9,Normal,-0.19289055306985714,Normal
514,15.384,Normal,-0.3437252132841789,Normal
2615,30.352,Normal,-0.3198383243543895,Normal
533,821.3,Normal,0.9424069338791087,Normal
533,22638.48,Anomaly,35.75965408922524,Anomaly
533,21.376,Normal,-0.3341627975661606,Normal
533,8.016,Normal,-0.35548353755159523,Normal
533,30.768,Normal,-0.31917444502550174,Normal
533,18.936,Normal,-0.33805670516829084,Normal
533,122.352,Normal,-0.17301885738882183,Normal
518,116.28,Normal,-0.1827089422085493,Normal
3868,132.6,Normal,-0.1566644454598747,Normal
3852,16.68,Normal,-0.34165697383648996,Normal
3852,19.44,Normal,-0.337252389827523,Normal
3852,192.16,Normal,-0.061614799237383264,Normal
1065,227.36,Normal,-0.0054403944853399396,Normal
1065,1919.976,Anomaly,2.695744158747175,Normal
4316,12.828,Normal,-0.34780424108378744,Normal
3397,45.888,Normal,-0.295044984802465,Normal
3668,60.12,Normal,-0.2723326516084002,Normal
133,302.376,Normal,0.11427492218736682,Normal
829,13.9,Normal,-0.34609347512088434,Normal
326,129.98,Normal,-0.16084560854085067,Normal
3325,71.98,Normal,-0.2534057072800129,Normal
0,377.97,Normal,0.2349126481199226,Normal
3639,124.36,Normal,-0.1698143629359212,Normal
130,23.976,Normal,-0.3300135517606119,Normal
248,8.376,Normal,-0.35490902659390383,Normal
248,58.24,Normal,-0.27533287549856617,Normal
2672,81.2,Normal,-0.2386918433080288,Normal
614,14.45,Normal,-0.3452157500466337,Normal
614,95.648,Normal,-0.21563480353934925,Normal
3739,359.97,Normal,0.206187100235355,Normal
3739,350.352,Normal,0.19083808248236764,Normal
3131,1.641,Normal,-0.3656571690940462,Normal
3131,629.958,Normal,0.6370511681386124,Normal
2857,6.63,Normal,-0.3576954047387069,Normal
2857,799.96,Normal,0.9083512009981826,Normal
2857,107.53,Normal,-0.19667275020799188,Normal
101,73.98,Normal,-0.25021397973728315,Normal
101,5.58,Normal,-0.35937106169863997,Normal
1159,49.12,Normal,-0.28988715309341373,Normal
989,377.97,Normal,0.2349126481199226,Normal
989,42.28,Normal,-0.3008028612895494,Normal
989,299.97,Normal,0.11043527395346303,Normal
989,89.98,Normal,-0.2246801593954453,Normal
3208,477.24,Normal,0.39333404470331285,Normal
3208,25.98,Normal,-0.3268154407627968,Normal
2678,46.72,Normal,-0.2937172261446894,Normal
572,35.34,Normal,-0.3118781558628216,Normal
1304,257.64,Normal,0.04288236051158817,Normal
1304,125.976,Normal,-0.16723544708139557,Normal
4005,79.992,Normal,-0.2406196467438376,Normal
642,700.056,Normal,0.7489180267837469,Normal
4414,27.168,Normal,-0.3249195546024153,Normal
904,8.226,Normal,-0.3551484061596086,Normal
4216,585.552,Normal,0.5661852415073843,Normal
630,423.28,Normal,0.3072212356004646,Normal
664,225.296,Normal,-0.008734257309437058,Normal
1504,5.56,Normal,-0.3594029789740673,Normal
1504,323.37,Normal,0.14777848620340087,Normal
1504,783.96,Normal,0.8828173806563446,Normal
1504,1447.65,Anomaly,1.9419762070734932,Normal
1504,11.96,Normal,-0.34918945083733216,Normal
2091,239.97,Normal,0.014683447671571,Normal
2371,76.92,Normal,-0.24552214024947047,Normal
2371,481.32,Normal,0.3998451688904815,Normal
357,48.4,Normal,-0.2910361750087964,Normal
3281,0.99,Normal,-0.36669607640920476,Normal
3281,101.84,Normal,-0.205753215067058,Normal
4043,10.332,Normal,-0.3517875170571142,Normal
4043,31.155,Normal,-0.3185568457459836,Normal
4043,8.928,Normal,-0.35402810979211047,Normal
4081,34.384,Normal,-0.31340380162824644,Normal
4081,1924.16,Anomaly,2.7024212527665656,Normal
4319,32.192,Normal,-0.3169019350150782,Normal
4319,50.12,Normal,-0.28829128932204884,Normal
4319,47.976,Normal,-0.29171282124785514,Normal
2660,54.5,Normal,-0.28130140600347076,Normal
3911,19.104,Normal,-0.33778860005470157,Normal
2150,49.44,Normal,-0.289376476686577,Normal
3610,10.368,Normal,-0.35173006596134504,Normal
2340,154.44,Normal,-0.12181078069326602,Normal
1124,60.984,Normal,-0.27095382530994094,Normal
1287,195.466,Normal,-0.056338873609250995,Normal
2939,23.68,Normal,-0.33048592743693594,Normal
2939,2.376,Normal,-0.36448420922209307,Normal
4079,59.2,Normal,-0.27380084627805584,Normal
3680,22.0,Normal,-0.3331669785728289,Normal
2269,257.98,Normal,0.043424954193852276,Normal
4443,23.988,Normal,-0.3299944013953556,Normal
1931,23.976,Normal,-0.3300135517606119,Normal
1436,601.536,Normal,0.5916935280288801,Normal
1436,7.9,Normal,-0.3556686577490735,Normal
4164,58.36,Normal,-0.2751413718460024,Normal
4164,16.464,Normal,-0.3420016804111048,Normal
4164,39.96,Normal,-0.3045052652391159,Normal
299,25.96,Normal,-0.326847358038224,Normal
299,36.27,Normal,-0.31039400255545224,Normal
299,6.48,Normal,-0.35793478430441167,Normal
627,1075.088,Anomaly,1.3474180086862553,Normal
627,438.368,Normal,0.3312996281828178,Normal
627,18.088,Normal,-0.3394099976464083,Normal
627,308.499,Normal,0.12404639605943396,Normal
3907,13.36,Normal,-0.34695524155742136,Normal
3907,39.96,Normal,-0.3045052652391159,Normal
3907,145.85,Normal,-0.13551925048929023,Normal
2481,783.96,Normal,0.8828173806563446,Normal
4297,7.88,Normal,-0.3557005750245008,Normal
3606,41.37,Normal,-0.3022550973214914,Normal
1553,12.84,Normal,-0.3477850907185311,Normal
1553,25.68,Normal,-0.3272941998942062,Normal
1074,47.516,Normal,-0.292446918582683,Normal
1412,9.42,Normal,-0.35324294481659896,Normal
1412,12.96,Normal,-0.34759358706596727,Normal
1412,704.9,Normal,0.7566483908922382,Normal
1412,561.568,Normal,0.5279100448149692,Normal
1248,179.82,Normal,-0.08130775817602572,Normal
1248,185.58,Normal,-0.07211558285296406,Normal
1248,214.11,Normal,-0.02658558945592442,Normal
1248,999.96,Anomaly,1.2275239552711559,Normal
1248,653.55,Normal,0.6747007862326523,Normal
846,114.6,Normal,-0.1853899933444423,Normal
846,60.74,Normal,-0.271343216070154,Normal
846,124.36,Normal,-0.1698143629359212,Normal
846,1088.76,Anomaly,1.369236658168356,Normal
2600,6.72,Normal,-0.3575517769992841,Normal
2600,298.776,Normal,0.10852981261045334,Normal
1669,302.376,Normal,0.11427492218736682,Normal
3368,8.928,Normal,-0.35402810979211047,Normal
3368,47.584,Normal,-0.29233839984623017,Normal
4150,33.792,Normal,-0.3143485529808944,Normal
4150,300.5328,Normal,0.11133342608398715,Normal
4150,2.724,Normal,-0.3639288486296581,Normal
4150,3.264,Normal,-0.363067082193121,Normal
2035,108.336,Normal,-0.19538648400827183,Normal
2035,55.92,Normal,-0.27903527944813267,Normal
2035,78.304,Normal,-0.24331346478990148,Normal
567,443.92,Normal,0.34015986384143554,Normal
567,155.976,Normal,-0.11935953394044958,Normal
3442,15.47,Normal,-0.3435879689998415,Normal
3442,7.16,Normal,-0.35684959693988355,Normal
2975,10.89,Normal,-0.35089702507269255,Normal
2975,19.44,Normal,-0.337252389827523,Normal
2975,121.6,Normal,-0.17421894694488824,Normal
2390,695.7,Normal,0.7419664441956816,Normal
4288,120.33,Normal,-0.1762456939345216,Normal
4181,1139.92,Anomaly,1.4508810487113826,Normal
4799,229.544,Normal,-0.001955028008679076,Normal
3460,143.728,Normal,-0.13890567341212645,Normal
3012,36.048,Normal,-0.31074828431269524,Normal
4614,845.488,Normal,0.9810076867808821,Normal
3507,50.94,Normal,-0.2869826810295297,Normal
3777,762.594,Normal,0.8487201553173629,Normal
3886,56.28,Normal,-0.27846076849044127,Normal
3886,2690.97,Anomaly,3.9261455512868584,Anomaly
2026,7.434,Normal,-0.3564123302665296,Normal
4504,64.784,Normal,-0.26488954297875444,Normal
2914,28.16,Normal,-0.32333645774122133,Normal
2219,14.98,Normal,-0.3443699422478103,Normal
2219,20.32,Normal,-0.3358480297087219,Normal
3489,40.29,Normal,-0.3039786301945655,Normal
4116,20.23,Normal,-0.33599165744814474,Normal
2100,1603.136,Anomaly,2.1901106814279303,Normal
2499,225.296,Normal,-0.008734257309437058,Normal
3517,67.8,Normal,-0.26007641784431806,Normal
3517,377.97,Normal,0.2349126481199226,Normal
3517,1628.82,Anomaly,2.2310988465316655,Normal
3517,286.93,Normal,0.08962521037486514,Normal
2895,20.736,Normal,-0.3351841503798341,Normal
4654,31.44,Normal,-0.31810202457114456,Normal
4654,83.79,Normal,-0.23455855614019383,Normal
4654,59.52,Normal,-0.2732901698712191,Normal
4654,31.92,Normal,-0.31733600996088945,Normal
1912,14.72,Normal,-0.3447848668283651,Normal
1912,38.976,Normal,-0.30607559519013894,Normal
3619,17.088,Normal,-0.34100586141777317,Normal
557,74.352,Normal,-0.24962031841433543,Normal
557,314.352,Normal,0.13338698671323246,Normal
3454,4.26,Normal,-0.36147760187684164,Normal
3485,811.28,Normal,0.9264163788900327,Normal
4648,6.03,Normal,-0.35865292300152585,Normal
4629,153.568,Normal,-0.12320237390189616,Normal
4629,1013.488,Anomaly,1.2491128003701797,Normal
2454,52.34,Normal,-0.28474847174961887,Normal
2454,4.66,Normal,-0.3608392563682957,Normal
2454,254.97,Normal,0.038621404242043994,Normal
1713,25.44,Normal,-0.3276772071993338,Normal
1713,27.93,Normal,-0.32370350640863527,Normal
738,8.85,Normal,-0.3541525871662769,Normal
2139,6.96,Normal,-0.3571687696941565,Normal
2666,17.456,Normal,-0.3404185835499109,Normal
4605,307.92,Normal,0.1231223909358137,Normal
2799,6.63,Normal,-0.3576954047387069,Normal
2799,12.96,Normal,-0.34759358706596727,Normal
2799,32.4,Normal,-0.3165699953506343,Normal
4019,23.85,Normal,-0.3302146305958039,Normal
508,51.96,Normal,-0.2853548999827375,Normal
508,17.94,Normal,-0.33964618548457026,Normal
3534,11.56,Normal,-0.34982779634587813,Normal
3534,26.4,Normal,-0.3261451779788235,Normal
3534,69.08,Normal,-0.25803371221697097,Normal
3534,35.88,Normal,-0.31101638942628457,Normal
777,49.65,Normal,-0.28904134529459036,Normal
4623,959.968,Anomaly,1.163702171326732,Normal
4305,408.422,Normal,0.2835098916855255,Normal
1628,479.984,Normal,0.397713094891938,Normal
1628,12.6,Normal,-0.34816809802365867,Normal
3252,184.66,Normal,-0.07358377752261976,Normal
2661,23.12,Normal,-0.33137961114890024,Normal
2484,37.464,Normal,-0.3084885412124426,Normal
2484,539.658,Normal,0.49294466958436506,Normal
333,310.12,Normal,0.1266332912328164,Normal
3176,8.56,Normal,-0.3546153876599727,Normal
3176,52.4,Normal,-0.28465271992333696,Normal
3176,14.94,Normal,-0.3444337767986649,Normal
4053,11.22,Normal,-0.3503703900281422,Normal
1014,387.136,Normal,0.24954033544825296,Normal
173,41.4,Normal,-0.3022072214083505,Normal
173,35.0,Normal,-0.31242074954508564,Normal
173,39.552,Normal,-0.30515637765783277,Normal
1228,135.72,Normal,-0.15168535049321633,Normal
1228,12.56,Normal,-0.34823193257451324,Normal
1228,263.96,Normal,0.05296821954661411,Normal
3834,5.952,Normal,-0.3587774003756923,Normal
2591,15.8,Normal,-0.3430613339552911,Normal
2591,14.368,Normal,-0.3453466108758856,Normal
2591,70.448,Normal,-0.25585057057774385,Normal
4023,129.3,Normal,-0.16193079590537873,Normal
4362,3.882,Normal,-0.36208083838241756,Normal
654,6.08,Normal,-0.3585731298129576,Normal
660,19.9,Normal,-0.3365182924926951,Normal
660,70.71,Normal,-0.2554324542696463,Normal
3326,18.84,Normal,-0.3382099080903419,Normal
3894,8.64,Normal,-0.3544877185582635,Normal
4737,1633.188,Anomaly,2.238069579484988,Normal
3609,19.76,Normal,-0.3367417134206862,Normal
1649,6.608,Normal,-0.3577305137416769,Normal
1649,7.28,Normal,-0.35665809328731973,Normal
1649,144.784,Normal,-0.13722044126956517,Normal
4634,156.792,Normal,-0.11805730910301585,Normal
4634,431.976,Normal,0.3210988669562535,Normal
4634,35.89,Normal,-0.31100043078857087,Normal
4634,47.208,Normal,-0.2929384446242634,Normal
4634,248.08,Normal,0.02762590285734009,Normal
4634,189.7,Normal,-0.06554062411494084,Normal
4634,59.808,Normal,-0.27283056110506604,Normal
3853,90.99,Normal,-0.22306833698636683,Normal
3853,1526.56,Anomaly,2.0679058172718943,Normal
3853,368.97,Normal,0.2205498741776388,Normal
3276,305.01,Normal,0.11847842736114189,Normal
3276,18.7,Normal,-0.338433329018333,Normal
2701,38.29,Normal,-0.30717035773729523,Normal
4118,26.25,Normal,-0.3263845575445282,Normal
4118,64.96,Normal,-0.26460867095499424,Normal
4118,43.7,Normal,-0.2985367347342113,Normal
3448,41.6,Normal,-0.30188804865407753,Normal
3448,23.12,Normal,-0.33137961114890024,Normal
3448,113.888,Normal,-0.18652624834965406,Normal
3448,113.568,Normal,-0.18703692475649084,Normal
3448,7.92,Normal,-0.35563674047364624,Normal
3448,671.984,Normal,0.7041189389939924,Normal
2483,39.99,Normal,-0.30445738932597494,Normal
3230,191.646,Normal,-0.06243507321586482,Normal
4102,2.313,Normal,-0.36458474863968904,Normal
1545,19.936,Normal,-0.336460841396926,Normal
1545,45.92,Normal,-0.2949939171617813,Normal
3615,20.34,Normal,-0.33581611243329457,Normal
3615,39.28,Normal,-0.30559045260364404,Normal
3492,81.568,Normal,-0.23810456544016653,Normal
3492,97.184,Normal,-0.2131835567865328,Normal
3492,24.32,Normal,-0.32946457462326245,Normal
3492,18.96,Normal,-0.3380184044377781,Normal
705,32.952,Normal,-0.3156890785488409,Normal
705,30.016,Normal,-0.32037453458156817,Normal
4085,499.584,Normal,0.4289920248106895,Normal
4085,31.104,Normal,-0.31863823479832315,Normal
4085,13.272,Normal,-0.3470956775693015,Normal
4085,28.272,Normal,-0.3231577209988285,Normal
4085,259.136,Normal,0.045269772713550066,Normal
2995,10.8,Normal,-0.3510406528121154,Normal
1271,244.006,Normal,0.021124353852799604,Normal
1271,15.936,Normal,-0.34284429648238546,Normal
3531,188.552,Normal,-0.0673726757244677,Normal
3440,22.58,Normal,-0.33224137758543726,Normal
120,545.94,Normal,0.5029698857960792,Normal
1301,20.736,Normal,-0.3351841503798341,Normal
1301,43.296,Normal,-0.2991814636978427,Normal
379,123.136,Normal,-0.1717677001920718,Normal
379,11.264,Normal,-0.3503001720222021,Normal
4149,53.424,Normal,-0.2830185554214593,Normal
4149,275.49,Normal,0.07136852883045107,Normal
2261,24.96,Normal,-0.3284432218095889,Normal
2261,19.36,Normal,-0.3373800589292322,Normal
2261,1267.65,Anomaly,1.6547207282278171,Normal
2258,12.99,Normal,-0.34754571115282634,Normal
2258,18.56,Normal,-0.33865674994632405,Normal
2258,449.15,Normal,0.3485062313656737,Normal
2258,31.248,Normal,-0.31840843041524663,Normal
2194,61.44,Normal,-0.2702261114301986,Normal
3690,895.92,Normal,1.061490288498355,Normal
1862,55.36,Normal,-0.279928963160097,Normal
4234,55.92,Normal,-0.27903527944813267,Normal
454,24.896,Normal,-0.3285453570909563,Normal
454,3.984,Normal,-0.3619180602777383,Normal
454,95.968,Normal,-0.2151241271325125,Normal
454,206.991,Normal,-0.0379465436442709,Normal
454,44.416,Normal,-0.29739409627391405,Normal
454,9.006,Normal,-0.353903632417944,Normal
1172,19.0,Normal,-0.3379545698869235,Normal
2849,33.376,Normal,-0.3150124323097822,Normal
2149,207.48,Normal,-0.03716616626007352,Normal
565,91.68,Normal,-0.221967190984125,Normal
3065,904.9,Normal,1.0758211451652115,Normal
370,34.272,Normal,-0.31358253837063926,Normal
2047,191.82,Normal,-0.06215739291964732,Normal
1910,243.88,Normal,0.020923275017607622,Normal
3446,12.03,Normal,-0.3490777403733366,Normal
3446,2549.985,Anomaly,3.701152697480983,Anomaly
3446,21.594,Normal,-0.33381489926400304,Normal
3446,8.964,Normal,-0.3539706586963413,Normal
3446,20.736,Normal,-0.3351841503798341,Normal
4357,344.22,Normal,0.18105224583635837,Normal
4607,727.296,Normal,0.7923893559157259,Normal
4607,22.608,Normal,-0.3321966933998391,Normal
4607,666.4,Normal,0.6952076356946909,Normal
1085,5.04,Normal,-0.36023282813517704,Normal
1085,92.94,Normal,-0.2199564026322053,Normal
1085,66.69,Normal,-0.261847826630533,Normal
1085,91.68,Normal,-0.221967190984125,Normal
3247,327.7328,Normal,0.1547409206651115,Normal
1608,52.272,Normal,-0.2848569904860717,Normal
1608,17.94,Normal,-0.33964618548457026,Normal
4106,254.352,Normal,0.03763516043134052,Normal
89,8.288,Normal,-0.35504946260578396,Normal
3069,504.9,Normal,0.437475636619265,Normal
4620,403.168,Normal,0.27512522343077445,Normal
1647,194.32,Normal,-0.058167733491235156,Normal
1647,25.99,Normal,-0.3267994821250831,Normal
4467,195.136,Normal,-0.056865508653801425,Normal
3431,20.736,Normal,-0.3351841503798341,Normal
4324,53.7,Normal,-0.28257809702056264,Normal
4324,36.26,Normal,-0.31040996119316594,Normal
4324,56.3,Normal,-0.27842885121501404,Normal
4324,32.4,Normal,-0.3165699953506343,Normal
4324,29.16,Normal,-0.3217405939698565,Normal
2794,171.288,Normal,-0.09492366787331073,Normal
4562,16.72,Normal,-0.3415931392856354,Normal
3733,12.96,Normal,-0.34759358706596727,Normal
3733,22.18,Normal,-0.3328797230939832,Normal
3733,2054.272,Anomaly,2.910062279786391,Normal
1236,1022.97,Anomaly,1.2642447806502612,Normal
3258,13.9,Normal,-0.34609347512088434,Normal
3258,26.38,Normal,-0.3261770952542508,Normal
442,43.176,Normal,-0.29937296735040647,Normal
3170,411.8,Normal,0.288900719505196,Normal
3170,360.0,Normal,0.2062349761484959,Normal
4845,41.96,Normal,-0.3013135376963862,Normal
4845,227.84,Normal,-0.004674379875084821,Normal
4845,37.94,Normal,-0.30772891005727293,Normal
2098,517.9,Normal,0.45822186564700823,Normal
2098,5.28,Normal,-0.35984982083004946,Normal
4282,2799.96,Anomaly,4.100078743727916,Anomaly
3377,8.96,Normal,-0.3539770421514268,Normal
3377,31.5,Normal,-0.3180062727448627,Normal
3377,30.56,Normal,-0.31950638468994563,Normal
3377,24.368,Normal,-0.3293879731622369,Normal
2338,119.976,Normal,-0.17681062970958478,Normal
3306,26.88,Normal,-0.32537916336856837,Normal
1371,83.97,Normal,-0.23427130066134816,Normal
1371,104.97,Normal,-0.20075816146268596,Normal
2902,90.8,Normal,-0.22337155110292614,Normal
2902,140.736,Normal,-0.14368049781605016,Normal
2902,214.95,Normal,-0.02524506388797797,Normal
2902,45.36,Normal,-0.29588760087374566,Normal
2902,288.24,Normal,0.09171579191535312,Normal
4735,663.936,Normal,0.691275427362048,Normal
229,2934.33,Anomaly,4.314514958686212,Anomaly
229,124.41,Normal,-0.16973456974735296,Normal
229,57.75,Normal,-0.2761148487465349,Normal
2055,114.46,Normal,-0.18561341427243339,Normal
1113,120.666,Normal,-0.17570948370734302,Normal
521,342.864,Normal,0.17888825456238752,Normal
521,16.74,Normal,-0.3415612220102081,Normal
521,981.372,Anomaly,1.1978600394890255,Normal
69,31.84,Normal,-0.31746367906259865,Normal
2780,12.96,Normal,-0.34759358706596727,Normal
2780,43.176,Normal,-0.29937296735040647,Normal
4786,58.34,Normal,-0.2751732891214297,Normal
4786,539.97,Normal,0.4934425790810309,Normal
3,3.928,Normal,-0.36200742864893476,Normal
3124,252.784,Normal,0.035132846037840386,Normal
3124,127.984,Normal,-0.16403095262849493,Normal
3124,3.984,Normal,-0.3619180602777383,Normal
3124,12.992,Normal,-0.34754251942528364,Normal
4883,61.0,Normal,-0.2709282914895991,Normal
4883,671.93,Normal,0.7040327623503385,Normal
1850,447.86,Normal,0.3464475671006131,Normal
1850,479.95,Normal,0.3976588355237116,Normal
1850,166.44,Normal,-0.10266041543688763,Normal
976,31.68,Normal,-0.317719017266017,Normal
976,10.368,Normal,-0.35173006596134504,Normal
976,12.032,Normal,-0.3490745486457939,Normal
976,5.768,Normal,-0.3590710393096234,Normal
3461,33.12,Normal,-0.3154209734352516,Normal
3461,220.2656,Normal,-0.01676209042491086,Normal
3372,10.776,Normal,-0.35107895354262814,Normal
3372,242.352,Normal,0.01848479517496212,Normal
3139,695.16,Normal,0.7411046777591445,Normal
3139,220.98,Normal,-0.015622005346647825,Normal
2042,12.957,Normal,-0.3475983746572814,Normal
4816,25.68,Normal,-0.3272941998942062,Normal
1715,15.712,Normal,-0.3432017699671712,Normal
3303,298.464,Normal,0.10803190311378749,Normal
1999,21.93,Normal,-0.33327868903682445,Normal
1999,242.94,Normal,0.019423163072524653,Normal
1999,7.64,Normal,-0.3560835823296284,Normal
1999,51.84,Normal,-0.2855464036353013,Normal
1999,265.17,Normal,0.05489921470996566,Normal
2438,837.6,Normal,0.9684195133523561,Normal
2438,135.9,Normal,-0.15139809501437063,Normal
2438,34.68,Normal,-0.3129314259519224,Normal
2438,532.704,Normal,0.48184703291829367,Normal
2438,43.1,Normal,-0.29949425299703025,Normal
2438,15.88,Normal,-0.3429336648535819,Normal
1062,1123.92,Anomaly,1.4253472283695447,Normal
1062,249.584,Normal,0.03002608196947283,Normal
1062,48.672,Normal,-0.2906021000629852,Normal
1062,60.768,Normal,-0.27129853188455577,Normal
1062,78.6,Normal,-0.2428410891135775,Normal
